Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2010-06-10,7.547037124633789,7.561195786003465,7.2966838351890635,7.376218506494424,776356000
2010-06-11,7.637413501739502,7.647957676382637,7.452435518288421,7.4783442455758875,545759200
2010-06-14,7.660611152648926,7.807327803051071,7.652477166169183,7.71122432240197,602960400
2010-06-15,7.823596954345703,7.828417333073396,7.6973661020560264,7.701583933442758,585074000
2010-06-16,8.05135726928711,8.066420152545632,7.851918066117211,7.866077530346716,783678000
2010-06-17,8.190545082092285,8.221575886260942,8.11914438668386,8.152283705557778,872855200
2010-06-18,8.256819725036621,8.28483858436292,8.176984197185064,8.201989514720433,784621600
2010-06-21,8.139325141906738,8.405644651182199,8.095942534516018,8.365877328113134,776490400
2010-06-22,8.25019359588623,8.314062026593948,8.179396270659096,8.199279535136272,717262000
2010-06-23,8.163426399230957,8.274594383213852,8.07093738462383,8.272184193616978,768457200
2010-06-24,8.104077339172363,8.230609072751985,8.076962706717465,8.164329664553598,714277200
2010-06-25,8.034788131713867,8.142340868602208,8.007975165384128,8.13601452095093,549942400
2010-06-28,8.082988739013672,8.126673025418832,7.969109688243135,8.041714642326568,584948000
2010-06-29,7.71755313873291,7.965194532065438,7.661216153705112,7.957059738511231,1133344800
2010-06-30,7.577764987945557,7.77178044889248,7.531972988592312,7.733820762277776,739452000
2010-07-01,7.485877990722656,7.676278958096659,7.327412037447267,7.661215272201086,1022896000
2010-07-02,7.439484596252441,7.559690012624573,7.326809817287516,7.546433162519526,693842800
2010-07-06,7.490396499633789,7.61602400313485,7.415983107938959,7.561796350082254,615235600
2010-07-07,7.792871475219727,7.795885018108754,7.524142448427159,7.546435103792301,654556000
2010-07-08,7.775395393371582,7.920305239729748,7.678990214596005,7.907651743255696,738144400
2010-07-09,7.821491241455078,7.829926102779653,7.687125549716813,7.739244706668191,433322400
2010-07-12,7.7512969970703125,7.88867464585885,7.678089467454661,7.788654147571538,562878400
2010-07-13,7.585896968841553,7.724479634115151,7.424116634057839,7.72207024931203,1190924000
2010-07-14,7.613915920257568,7.706404943150126,7.501543635878763,7.512992841958723,812047600
2010-07-15,7.575353622436523,7.741652678079132,7.450327855895276,7.478345907017431,824866000
2010-07-16,7.52865743637085,7.681399578706009,7.483768862789556,7.627472794329076,1039858400
2010-07-19,7.39851188659668,7.528057201046816,7.218354989554254,7.528057201046816,1024478000
2010-07-20,7.588608264923096,7.619036503193551,7.230703996063799,7.317770075048961,1074950800
2010-07-21,7.659408092498779,7.988090096134109,7.652178327301455,7.986282453717464,1185671200
2010-07-22,7.803414821624756,7.832938847460182,7.6916442609300235,7.763044939758996,645318800
2010-07-23,7.831129550933838,7.844385594393593,7.720865784653474,7.745268553333423,533388800
2010-07-26,7.811249256134033,7.8359529056743185,7.763950471624422,7.832940167380442,420551600
2010-07-27,7.9558539390563965,7.977544840658668,7.841974895588891,7.85914709399419,584771600
2010-07-28,7.861860275268555,8.013398169298997,7.840471043827872,7.9435042620465,519985200
2010-07-29,7.775998592376709,7.912773657370236,7.7154445796358235,7.854328158650418,643806800
2010-07-30,7.750089645385742,7.8238997011731355,7.6792915225560385,7.709118025317601,448210000
2010-08-02,7.888673305511475,7.910966760704412,7.821491263918761,7.84619490934546,428055600
2010-08-03,7.891081809997559,7.931150007370165,7.815464118740651,7.863365432699621,417653600
2010-08-04,7.92271614074707,7.961880119648768,7.8422780599714015,7.918498308210423,420375200
2010-08-05,7.884152412414551,7.928740114892233,7.849506339656656,7.885055831266737,289097200
2010-08-06,7.835649013519287,7.87782652890507,7.761536484529021,7.826309126173944,444897600
2010-08-09,7.885659694671631,7.897710644506244,7.819983627011549,7.877524901298626,303128000
2010-08-10,7.815162658691406,7.84649512590245,7.75912655064857,7.828418702511463,451920000
2010-08-11,7.537394046783447,7.703091361820986,7.5259464507967095,7.694354826865542,620054400
2010-08-12,7.585597038269043,7.625062685792236,7.414778472527829,7.43195067098741,534920400
2010-08-13,7.504560470581055,7.588312189917525,7.504258794487468,7.581383293400014,354869200
2010-08-16,7.460572242736816,7.531972911387556,7.429842321698119,7.458764600322776,318430000
2010-08-17,7.591018199920654,7.671155375590152,7.507566612126895,7.534078691245139,422640400
2010-08-18,7.624157905578613,7.672360889010773,7.579269334799211,7.60276868140107,339696000
2010-08-19,7.5280585289001465,7.636514697480377,7.491906472706736,7.617233171793475,426706000
2010-08-20,7.520824432373047,7.6497663571015595,7.501542915721814,7.513292992165735,384230000
2010-08-23,7.405139446258545,7.591925159361777,7.388570595785541,7.5855988124924965,414041600
2010-08-24,7.228298187255859,7.3207864438528585,7.189735938804315,7.310845613475979,602565600
2010-08-25,7.317470550537109,7.350610663800839,7.146050207417754,7.171356398531655,596867600
2010-08-26,7.238839149475098,7.403632252518404,7.238839149475098,7.394594041010833,466505200
2010-08-27,7.279209136962891,7.3090348331699255,7.096641283999522,7.283126097578725,548391200
2010-08-30,7.305720806121826,7.4036327596543074,7.250889790355933,7.253299980256379,383289200
2010-08-31,7.323798179626465,7.3677833465413505,7.240949902233652,7.286139359785591,420786800
2010-09-01,7.541612148284912,7.575654870470307,7.419599112598626,7.455449477025923,697037600
2010-09-02,7.597047328948975,7.597047328948975,7.488591173186903,7.569631815087847,415427600
2010-09-03,7.795881271362305,7.796182142824883,7.667240218319159,7.685014964216728,520788800
2010-09-07,7.766960144042969,7.8187776133045785,7.719962249679613,7.731711522153155,342557600
2010-09-08,7.920907497406006,7.96519352674121,7.805822547385911,7.826309159975381,526551200
2010-09-09,7.925426483154297,8.029363102733917,7.9209077795096965,7.9847762003307965,438575200
2010-09-10,7.935669898986816,7.968508333259589,7.875115086076126,7.929041876939453,387542400
2010-09-13,8.045029640197754,8.08238677907382,8.00646821084432,8.008275048794998,388780000
2010-09-14,8.075756072998047,8.109196239949569,7.999234178257004,8.02002165694319,408150400
2010-09-15,8.140832901000977,8.14565408562743,8.069131355102217,8.07907379141097,429368800
2010-09-16,8.332137107849121,8.335149845372825,8.119141793973705,8.141436051649114,652103200
2010-09-17,8.29598617553711,8.37401406913441,8.245072116193864,8.36587927528273,634477200
2010-09-20,8.532781600952148,8.549351255479198,8.310446393401845,8.317375287631174,658677600
2010-09-21,8.54904842376709,8.656902001609524,8.519524403815891,8.551760289468875,668074400
2010-09-22,8.668953895568848,8.67588278961697,8.508076930185156,8.517115142727903,585289600
2010-09-23,8.704202651977539,8.819889371533105,8.616233120527863,8.62617475315724,786116800
2010-09-24,8.806634902954102,8.843088635085834,8.753311444848,8.800007682993355,649488000
2010-09-27,8.771684646606445,8.879236550627464,8.76716594297285,8.856642227990271,482834800
2010-09-28,8.642139434814453,8.790061200992916,8.28483767676632,8.790061200992916,1035042400
2010-09-29,8.657504081726074,8.731013256152172,8.61623079121291,8.65328624989369,469644000
2010-09-30,8.548446655273438,8.73673830424029,8.473129834792855,8.7066117369419,673391600
2010-10-01,8.51138973236084,8.633703634406423,8.476141112351833,8.620749267782244,448142800
2010-10-04,8.394502639770508,8.522841270598981,8.368291413999795,8.483677281150955,435302000
2010-10-05,8.704802513122559,8.720166263228895,8.490299687454776,8.49572341785675,501967200
2010-10-06,8.712335586547852,8.796690626843565,8.593937819515087,8.724386536438464,670868800
2010-10-07,8.713239669799805,8.751199356875052,8.643647446474699,8.746981524481216,408399600
2010-10-08,8.859354019165039,8.872308388153211,8.736739223284124,8.788255023252804,658403200
2010-10-11,8.898219108581543,8.954857781612054,8.875323907467298,8.879541740898148,427753200
2010-10-12,8.9940185546875,9.022940828147767,8.811751597262429,8.899721903432525,558544000
2010-10-13,9.04222583770752,9.097056064935618,9.031982527654328,9.044033480658083,630092400
2010-10-14,9.107600212097168,9.11241978838522,9.050057319039581,9.088921236661973,435296400
2010-10-15,9.482071876525879,9.489904993262346,9.185926647131629,9.262146887278828,922194000
2010-10-18,9.58028507232666,9.610410834105105,9.468514538140269,9.594444534328968,1093010800
2010-10-19,9.323908805847168,9.45285076823318,9.038609368814548,9.14043749496032,1232784000
2010-10-20,9.355240821838379,9.467312260850601,9.24497783007655,9.309147137627633,721624400
2010-10-21,9.324811935424805,9.482072810743404,9.24286708427738,9.41037126710673,551460000
2010-10-22,9.263051986694336,9.340477329046285,9.227804164750623,9.311254177615787,372778000
2010-10-25,9.304320335388184,9.387469432518436,9.29226939183212,9.311852577345155,392462000
2010-10-26,9.280523300170898,9.331437343002865,9.208218424826141,9.244973812064837,392929600
2010-10-27,9.27389907836914,9.336260741580972,9.206716230059094,9.268476150161721,399002800
2010-10-28,9.195870399475098,9.279019544873547,9.065120803866927,9.277512773819925,551051200
2010-10-29,9.06753158569336,9.215152534803986,9.064217171546648,9.165443562828385,430511200
2010-11-01,9.163935661315918,9.206715732615846,9.104285063196048,9.104887610742093,423889200
2010-11-02,9.319993019104004,9.344998344231007,9.248894810134491,9.248894810134491,433930000
2010-11-03,9.423624038696289,9.426034227861606,9.294983007639008,9.380542309600743,508348400
2010-11-04,9.588420867919922,9.645962950133832,9.490809777332922,9.50346327541958,642488000
2010-11-05,9.55407428741455,9.627583466332434,9.542626690496306,9.579983827396694,361253200
2010-11-08,9.59896469116211,9.6336099660286,9.542928577613136,9.556184622735737,281758400
2010-11-09,9.522441864013672,9.679703530180072,9.474842224525222,9.672171284839939,383544000
2010-11-10,9.58119010925293,9.60348356287903,9.446221879056207,9.539313459119175,384227200
2010-11-11,9.5396146774292,9.592336371407884,9.467309789533841,9.489904916163164,361284000
2010-11-12,9.279922485351562,9.535095316603323,9.147366058466096,9.520032433659894,795846800
2010-11-15,9.25009822845459,9.35554163420244,9.226900550474967,9.292878299185633,403606000
2010-11-16,9.085906028747559,9.266967107148009,9.017518102045871,9.210329257583185,657650000
2010-11-17,9.053071975708008,9.158213728277891,8.97052455401548,9.074160339648014,479449600
2010-11-18,9.291974067687988,9.329331210544742,9.17930089604955,9.194664651552237,494491200
2010-11-19,9.240755081176758,9.291066571779238,9.195866516032405,9.278112207641538,384843200
2010-11-22,9.440499305725098,9.440499305725098,9.214850479927465,9.23925244871439,393075200
2010-11-23,9.301009178161621,9.391993029376902,9.235634797667196,9.352827449115395,519447600
2010-11-24,9.483880996704102,9.501957422758915,9.391995313234819,9.399525950720315,413725200
2010-11-26,9.48990535736084,9.571247656114267,9.427844577467718,9.451945671573856,237585600
2010-11-29,9.546242713928223,9.564619205610635,9.380847048563023,9.504968613229634,445785200
2010-11-30,9.373917579650879,9.470624434381545,9.36548191533529,9.445919988885887,501858000
2010-12-01,9.532084465026855,9.57275521895145,9.4899069399554,9.498040929846443,461750800
2010-12-02,9.584803581237793,9.610410639123778,9.486589963631985,9.566124611772345,462837200
2010-12-03,9.563414573669434,9.599867488692688,9.530275267477657,9.55046020537293,342092800
2010-12-06,9.645059585571289,9.710735657548744,9.592939626344997,9.599567649189744,448481600
2010-12-07,9.586613655090332,9.76074507165397,9.583902593327752,9.755022076586018,391454000
2010-12-08,9.670968055725098,9.671269731742132,9.553474498488281,9.629393078230944,321935600
2010-12-09,9.63331127166748,9.71585788517884,9.611017008922715,9.70471196051068,294151200
2010-12-10,9.657410621643066,9.672172633954343,9.598361767928623,9.629995111149551,262511200
2010-12-13,9.690852165222168,9.792982779631167,9.670668026750581,9.772195289072945,439815600
2010-12-14,9.649274826049805,9.717060204062667,9.610410919713525,9.69265743579927,351008000
2010-12-15,9.651388168334961,9.730922047489381,9.616139531820219,9.64054150578867,417312000
2010-12-16,9.67819595336914,9.719168371981963,9.643550684672674,9.673375574183027,322030800
2010-12-17,9.658917427062988,9.694466927136856,9.647469023905005,9.689646546859812,386929200
2010-12-20,9.707119941711426,9.738452414547746,9.58721619623451,9.688742643532498,385610400
2010-12-21,9.767071723937988,9.772795523182715,9.702299876265581,9.730919676958539,256354000
2010-12-22,9.795990943908691,9.81286227069811,9.747487086092823,9.771889852964376,265921600
2010-12-23,9.748994827270508,9.795691047578819,9.736040459430782,9.791172343973544,223157200
2010-12-27,9.781527519226074,9.804424314514383,9.686327468013117,9.726396457533182,249816000
2010-12-28,9.80533504486084,9.841185422992815,9.792983220387312,9.818590288566085,175924000
2010-12-29,9.799906730651855,9.834853670347481,9.794182128942087,9.827923974011345,163139200
2010-12-30,9.75080394744873,9.806537583414642,9.73242664981586,9.805634164344351,157494400
2010-12-31,9.717665672302246,9.74538205747008,9.680006849486332,9.729414948283328,193508000
2011-01-03,9.928849220275879,9.949636701565707,9.786350392458834,9.810451481931045,445138400
2011-01-04,9.980669975280762,10.017122892248572,9.886071626922416,10.015315249752453,309080800
2011-01-05,10.062312126159668,10.072555433414177,9.926742159785908,9.928248930734442,255519600
2011-01-06,10.054179191589355,10.099971192690953,10.029173872552061,10.084004086161588,300428800
2011-01-07,10.12618350982666,10.1331124051503,9.999048376729423,10.062013395664271,311931200
2011-01-10,10.316883087158203,10.340381634346501,10.157814575207183,10.207824406975773,448560000
2011-01-11,10.292484283447266,10.392503977716416,10.227109068657732,10.390094591531778,444108000
2011-01-12,10.37623405456543,10.376535730598919,10.303328208669402,10.340987031281951,302590400
2011-01-13,10.414190292358398,10.44311256744203,10.359059216653115,10.398524864490588,296780400
2011-01-14,10.49854850769043,10.49854850769043,10.376837114290694,10.420520607178707,308840000
2011-01-18,10.262654304504395,10.386474991883695,9.821298345949693,9.927344285494813,1880998000
2011-01-19,10.208126068115234,10.50216199692329,10.149078024256466,10.494629751219616,1135612800
2011-01-20,10.022544860839844,10.191856669431191,9.945420397322794,10.135519690396048,764789200
2011-01-21,9.842991828918457,10.088825605613986,9.840279962625148,10.05538461779241,754401200
2011-01-24,10.166251182556152,10.166251182556152,9.842991268410001,9.84751077715169,574683200
2011-01-25,10.285248756408691,10.286454655718636,10.079484041398759,10.13250740992298,546868000
2011-01-26,10.35905933380127,10.411781024981622,10.288262024958389,10.332246376540509,506875600
2011-01-27,10.3397798538208,10.384367566060355,10.328332255351357,10.356952055994288,285026000
2011-01-28,10.125581741333008,10.375634213338026,10.048157176497748,10.368705316930743,592057200
2011-01-31,10.22258472442627,10.244276430055054,10.071349354749008,10.116538799204049,377246800
2011-02-01,10.394611358642578,10.413289528260078,10.272598295169548,10.282239055988574,426633200
2011-02-02,10.373218536376953,10.401235783277269,10.350020864122166,10.377135496642197,258955200
2011-02-03,10.346704483032227,10.370806374020777,10.199385294475174,10.357550333977075,393797600
2011-02-04,10.438897132873535,10.444922608232996,10.348818287422931,10.352734444171912,321840400
2011-02-07,10.60097885131836,10.642251344991378,10.473241191333363,10.480772633048762,485021600
2011-02-08,10.700998306274414,10.710639066336945,10.609112627570951,10.655206304915984,381040800
2011-02-09,10.79017162322998,10.815478613457854,10.691055393812801,10.70069534752571,482745200
2011-02-10,10.681113243103027,10.845605466072085,10.48408426487541,10.766975041236329,928550000
2011-02-11,10.750704765319824,10.77932455624574,10.650985195278118,10.687438905813787,367572800
2011-02-14,10.820902824401855,10.829940232473023,10.746490218991951,10.74890040900274,310416400
2011-02-15,10.842592239379883,10.844701557583981,10.771794928719444,10.82120220820949,284174800
2011-02-16,10.939905166625977,10.99322861539588,10.86067136787748,10.869708776957816,481157600
2011-02-17,10.794389724731445,10.85373943706936,10.740763810472615,10.762757192859686,530583200
2011-02-18,10.561210632324219,10.830542913593003,10.529878164124703,10.806742690945303,816057200
2011-02-22,10.201196670532227,10.40575712059915,10.174384513696138,10.307845163789157,872555600
2011-02-23,10.322006225585938,10.38286111387923,10.201197454669032,10.206018639471157,671854400
2011-02-24,10.329837799072266,10.398225733439869,10.193966958288637,10.36418300648264,499900800
2011-02-25,10.488906860351562,10.497040849143731,10.387681296536911,10.401539084187384,380018800
2011-02-28,10.641044616699219,10.696477366534053,10.578079622405216,10.581694906673027,403074000
2011-03-01,10.523554801940918,10.716666894770036,10.474448376292509,10.709135451551917,456136800
2011-03-02,10.608207702636719,10.675390538176227,10.496136287728149,10.543134185456063,602590800
2011-03-03,10.832353591918945,10.839282487478064,10.722692335894166,10.760953708434199,500788400
2011-03-04,10.84560489654541,10.85434143118635,10.777819524042625,10.847713410108383,453266800
2011-03-07,10.705818176269531,10.89591746583025,10.58380513735193,10.887782673291664,546123200
2011-03-08,10.717869758605957,10.767277850020564,10.612124681637434,10.692261891632485,356316800
2011-03-09,10.618751525878906,10.687742001503224,10.562415351045997,10.685632683214918,453306000
2011-03-10,10.444018363952637,10.537411622900136,10.390694113831312,10.517828425786107,507539200
2011-03-11,10.604291915893555,10.614234352386003,10.393707587407846,10.403648414961626,471080400
2011-03-14,10.651591300964355,10.739561629917704,10.58380671615924,10.640142898088001,435957200
2011-03-15,10.406658172607422,10.479263112488965,10.24608293416267,10.306336056389856,721081200
2011-03-16,9.94210433959961,10.333450390906213,9.829129528731013,10.303323828305858,1162011200
2011-03-17,10.08159351348877,10.231322929627218,9.961688988410575,10.147570445854436,659422400
2011-03-18,9.961995124816895,10.188849122895386,9.9418101774929,10.156613220610913,753214000
2011-03-21,10.221982955932617,10.235238194802198,10.100270789593278,10.122264172821746,409402000
2011-03-22,10.279226303100586,10.322007182520137,10.217165509501209,10.320199539727762,325922800
2011-03-23,10.218669891357422,10.249699878666837,10.121058812331826,10.221380952677361,372996400
2011-03-24,10.392800331115723,10.423831117660738,10.208726538760677,10.29880535715191,404712000
2011-03-25,10.59073543548584,10.606400866272802,10.454562111666199,10.48619545369901,448910000
2011-03-28,10.55759334564209,10.674485931728686,10.55759334564209,10.63923731123668,309355200
2011-03-29,10.573260307312012,10.573260307312012,10.425640207201182,10.473842393350722,352900800
2011-03-30,10.50306510925293,10.570851296260566,10.467214742090883,10.563619922272153,329406000
2011-03-31,10.499449729919434,10.53831283105338,10.425639683571145,10.434677090227021,274019200
2011-04-01,10.380453109741211,10.592244190632542,10.342493411095958,10.577783851058337,418661600
2011-04-04,10.278922080993652,10.381654401699882,10.194868729719992,10.372917866619229,460084800
2011-04-05,10.20963191986084,10.310857481539632,10.122565821510126,10.152391519077785,482731200
2011-04-06,10.184024810791016,10.360567210484403,10.156910977063065,10.27982825681605,402539200
2011-04-07,10.185230255126953,10.256026769391186,10.123469539783406,10.185831998146243,373447200
2011-04-08,10.094246864318848,10.247591575050048,10.060806686497077,10.240662681391973,377535200
